device_id,gpt_clean_vendor,gpt_generic_category,vendor_name,man_generic_category
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Volumio,Media/TV
0,,,Onn,Media/TV
0,,,Xiaomi,Media/TV
0,,,Xiaomi,Media/TV
0,,,Philips,Media/TV
0,,,Philips,Media/TV
0,,,Sanyo,Media/TV
0,,,Philips,Home Automation
0,,,Google,Voice Assistant
0,,,Google,Voice Assistant
0,,,Google,Voice Assistant
0,,,Google,Voice Assistant
0,,,Google,Voice Assistant
0,,,Google,Voice Assistant
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,sonos,Media/TV
0,,,hikvision,Surveillance
0,,,hikvision,Surveillance
0,,,hikvision,Surveillance
0,,,hikvision,Surveillance
0,,,hikvision,Surveillance
0,,,hikvision,Surveillance
0,,,hikvision,Surveillance
0,,,hikvision,Surveillance
0,,,Riva,Media/TV
0,,,Riva,Media/TV
0,,,Philips,Home Automation
0,,,Philips,Home Automation
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,HP,Work Appliance
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Hisense,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Philips,Media/TV
0,,,Philips,Media/TV
0,,,Roku,Media/TV
0,,,TCL,Media/TV
0,,,Philips,Media/TV
0,,,Philips,Media/TV
0,,,Insignia,Media/TV
0,,,Insignia,Media/TV
0,,,Onn,Media/TV
0,,,Sharp,Media/TV
0,,,Sharp,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,Hisense,Media/TV
0,,,Philips,Media/TV
0,,,Philips,Media/TV
0,,,Philips,Media/TV
0,,,Philips,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,Samsung,Surveillance
0,,,Samsung,Surveillance
0,,,Samsung,Surveillance
0,,,Axis,Surveillance
0,,,Axis,Surveillance
0,,,Axis,Surveillance
0,,,Axis,Surveillance
0,,,Axis,Surveillance
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Aurora,Home Automation
0,,,Invoxia,Media/TV
0,,,Invoxia,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,HITACHI,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,LG,Media/TV
0,,,TOSHIBA,Media/TV
0,,,TOSHIBA,Media/TV
0,,,TOSHIBA,Media/TV
0,,,TOSHIBA,Media/TV
0,,,Philips,Home Automation
0,,,Lifetron,Work Appliance
0,,,Lifetron,Work Appliance
0,,,First Alert,Home Automation
0,,,First Alert,Home Automation
0,,,First Alert,Home Automation
0,,,First Alert,Home Automation
0,,,First Alert,Home Automation
0,,,First Alert,Home Automation
0,,,First Alert,Home Automation
0,,,iEAST,Media/TV
0,,,iEAST,Media/TV
0,,,iEAST,Media/TV
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Sony,Game Console
0,,,Naim,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Philips,Media/TV
0,,,Insignia,Media/TV
0,,,Insignia,Media/TV
0,,,Insignia,Media/TV
0,,,Insignia,Media/TV
0,,,LG,Media/TV
0,,,Sharp,Media/TV
0,,,Sharp,Media/TV
0,,,Sharp,Media/TV
0,,,Sharp,Media/TV
0,,,Sharp,Media/TV
0,,,Sharp,Media/TV
0,,,Sharp,Media/TV
0,,,Sharp,Media/TV
0,,,Sharp,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,TCL,Media/TV
0,,,Google,Media/TV
0,,,Philips,Media/TV
0,,,Philips,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Surveillance
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Logitech,Home Automation
0,,,Aqara,Surveillance
0,,,Xiaomi,Home Automation
0,,,Amazon,Media/TV
0,,,Amazon,Media/TV
0,,,Sony,Media/TV
0,,,Heatmiser,Home Automation
0,,,Belkin,Home Automation
0,,,Belkin,Home Automation
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Microsoft,Game Console
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Sony,Media/TV
0,,,Lenovo,Generic IoT
0,,,Lenovo,Generic IoT
0,,,NETGEAR,Surveillance
0,,,NETGEAR,Surveillance
0,,,NETGEAR,Surveillance
0,,,NETGEAR,Surveillance
0,,,NETGEAR,Surveillance
0,,,NETGEAR,Surveillance
0,,,NETGEAR,Surveillance
0,,,NETGEAR,Surveillance
0,,,NETGEAR,Surveillance
0,,,NETGEAR,Surveillance
0,,,NETGEAR,Surveillance
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NETGEAR,Home Automation
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,NVIDIA,Media/TV
0,,,Panasonic,Media/TV
0,,,Panasonic,Media/TV
0,,,Panasonic,Media/TV
0,,,Panasonic,Media/TV
0,,,Panasonic,Media/TV
0,,,Phorus,Media/TV
0,,,Phorus,Media/TV
0,,,Incipio,Home Automation
0,,,Incipio,Home Automation
0,,,Incipio,Home Automation
0,,,Incipio,Home Automation
0,,,Incipio,Home Automation
0,,,Incipio,Home Automation
0,,,Incipio,Home Automation
0,,,Incipio,Home Automation
0,,,Incipio,Home Automation
0,,,Incipio,Home Automation
0,,,WIFIPLUG,Home Automation
0,,,WIFIPLUG,Home Automation
0,,,WIFIPLUG,Home Automation
0,,,WIFIPLUG,Home Automation
0,,,PIONEER,Media/TV
0,,,Amazon,Media/TV
0,,,Amazon,Media/TV
0,,,Sharp,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Roku,Media/TV
0,,,Sagemcom,Media/TV
0,,,Sagemcom,Media/TV
0,,,Sagemcom,Media/TV
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,Google,Media/TV
0,,,Denon,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,DIRECTV,Media/TV
0,,,Samsung,Surveillance
0,,,Samsung,Surveillance
0,,,Samsung,Surveillance
0,,,Samsung,Surveillance
0,,,Samsung,Surveillance
0,,,Samsung,Surveillance
0,,,Samsung,Surveillance
0,,,Samsung,Surveillance
0,,,Samsung,Surveillance
0,,,Samsung,Surveillance
0,,,Samsung,Surveillance
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Wink,Home Automation
0,,,Samsung,Work Appliance
0,,,Samsung,Work Appliance
0,,,Samsung,Work Appliance
0,,,Samsung,Work Appliance
0,,,Samsung,Work Appliance
0,,,Samsung,Work Appliance
0,,,Samsung,Work Appliance
0,,,Samsung,Work Appliance
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
0,,,Samsung,Media/TV
