user_key,device_id,user_label,oui_friendly,user_country,timezone,fingerbank_label,device_category,vendor_name,inspected
0,0,,Logitech,(Unknown),-4,Hardware Manufacturer/Logitech,Unknown,,0
0,0,,IEEE Registration Authority,(Unknown),-7,Hardware Manufacturer/IEEE Registration Authority,Unknown,,0
0,0,,SMA REGELSYSTEME GMBH,(Unknown),-4,Hardware Manufacturer/SMA REGELSYSTEME GMBH,Unknown,,0
0,0,,Texas Instruments,(Unknown),-5,Hardware Manufacturer/Texas Instruments,Unknown,,0
0,0,,Envisacor Technologies Inc.,United States,-5,Hardware Manufacturer/Envisacor Technologies Inc.,alarm,Envisacor,0
0,0,,EURO PROTECTION SURVEILLANCE,(Unknown),2,Physical Security/EPS Alarm Systems,Lock,EPS,0
0,0,,Apple,(Unknown),2,Operating System/Apple OS,Phone,Apple,0
0,0,,Cisco-Linksys,(Unknown),-7,"Hardware Manufacturer/Cisco-Linksys, LLC",Router,Cisco,0
0,0,,Liteon Technology Corporation,United States,-5,Hardware Manufacturer/Lite-On,Unknown,,0
0,0,,Ubiquiti Networks Inc.,(Unknown),12,"Router, Access Point or Femtocell/Wireless Access Point/Ubiquiti WAP",Unknown,,0
0,0,,Apple,(Unknown),-4,Operating System/Apple OS,Phone,Apple,0
0,0,,Synology Incorporated,(Unknown),2,Storage Device/Synology NAS,NAS,Synology,1
0,0,,RICOH COMPANY,(Unknown),8,Hardware Manufacturer/Ricoh Company,Unknown,,0
0,0,,Ignition Design Labs,(Unknown),-7,Hardware Manufacturer/Ignition Design Labs,Unknown,,0
0,0,,,(Unknown),-5,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Motorola Mobility LLC,(Unknown),10,Hardware Manufacturer/Motorola,Unknown,,0
0,0,,Roku,(Unknown),-5,"Hardware Manufacturer/Roku, Inc.",Unknown,,0
0,0,,,(Unknown),-5,Internet of Things (IoT),Unknown,,0
0,0,,Polycom,(Unknown),-5,Video Conferencing/Polycom Video Conferencing,VoIP,Polycom,0
0,0,,SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,United States,-5,"Hardware Manufacturer/SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,LTD",Unknown,,0
0,0,,ASKEY COMPUTER CORP,(Unknown),3,Hardware Manufacturer/Askey Computer Corp,Unknown,,0
0,0,,WIBRAIN,(Unknown),-5,Hardware Manufacturer/WIBRAIN,Unknown,,0
0,0,,AzureWave Technology Inc.,(Unknown),-4,Hardware Manufacturer/AzureWave Technology Inc.,Unknown,,0
0,0,,AMPAK Technology,(Unknown),-7,"Hardware Manufacturer/AMPAK Technology, Inc.",Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,Cisco Meraki,(Unknown),9,Hardware Manufacturer/Cisco Meraki,router,Cisco,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),-4,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,D-Link International,(Unknown),-7,Hardware Manufacturer/D-Link,camera,d-link,0
0,0,,Espressif Inc.,(Unknown),-5,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,zte corporation,Ukraine,3,Hardware Manufacturer/zte corporation,Unknown,,0
0,0,,,United States,-4,Hardware Manufacturer/Texas Instruments,Unknown,,0
0,0,,ASUSTek COMPUTER INC.,(Unknown),-7,Hardware Manufacturer/ASUSTek COMPUTER INC.,PC,Asus,0
0,0,,GIGA-BYTE TECHNOLOGY CO.,(Unknown),-4,"Hardware Manufacturer/GIGA-BYTE TECHNOLOGY CO.,LTD.",PC,,0
0,0,,Raspberry Pi Foundation,(Unknown),2,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,AzureWave Technology Inc.,United States,-7,Hardware Manufacturer/AzureWave Technology Inc.,Unknown,,0
0,0,,Ubiquiti Networks Inc.,United States,-7,"Router, Access Point or Femtocell",Unknown,,0
0,0,,Texas Instruments,(Unknown),-4,Hardware Manufacturer/Texas Instruments,doorbell,amazon,0
0,0,,Espressif Inc.,(Unknown),-7,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Shenzhen Baichuan Digital Technology Co.,United States,-6,"Hardware Manufacturer/Shenzhen Baichuan Digital Technology Co., Ltd.",Unknown,,0
0,0,,Espressif Inc.,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Philips Lighting BV,(Unknown),-4,Internet of Things (IoT)/Philips IoT,Hub,Philips,1
0,0,,Plume Design Inc,(Unknown),-7,"Router, Access Point or Femtocell/Wireless Access Point/Plume Pods",Unknown,,0
0,0,,Aruba Networks,(Unknown),-5,Hardware Manufacturer/Aruba Networks,Unknown,,0
0,0,,COMPAL INFORMATION (KUNSHAN) CO.,(Unknown),-5,"Hardware Manufacturer/COMPAL INFORMATION (KUNSHAN) CO., LTD.",tv,Amazon,1
0,0,,Murata Manufacturing Co.,(Unknown),-7,"Phone, Tablet or Wearable/Intermec Handheld/Intermec CN50",Sprinkler,Rachio,1
0,0,,Texas Instruments,(Unknown),-5,Hardware Manufacturer/Texas Instruments,Unknown,,0
0,0,,Apple,(Unknown),-4,Operating System/Apple OS,tv,Apple,0
0,0,,,Indonesia,7,"Hardware Manufacturer/Beijing Xiaomi Mobile Software Co., Ltd",Unknown,,0
0,0,,Taiyo Yuden Co.,(Unknown),(Unknown),"Hardware Manufacturer/TAIYO YUDEN CO., LTD.",Camera,piper,0
0,0,,Zentri Pty Ltd,(Unknown),-7,Hardware Manufacturer/Zentri Pty Ltd,Unknown,,0
0,0,,Hon Hai Precision Ind. Co.,United States,-6,"Hardware Manufacturer/Hon Hai Precision Ind. Co.,Ltd.",Unknown,,0
0,0,,Ubiquiti Networks Inc.,(Unknown),-5,"Router, Access Point or Femtocell/Wireless Access Point/Ubiquiti WAP",Router,Ubiquiti,0
0,0,,,United States,-5,"Phone, Tablet or Wearable/Apple Mobile Device/Apple iPad",Unknown,,0
0,0,,Synology Incorporated,(Unknown),2,Storage Device/Synology NAS,NAS,Synology,0
0,0,,Murata Manufacturing Co.,(Unknown),-4,"Automotive, Energy and Tools/Tools/Rachio Smart WiFi Sprinkler",Sprinkler,Rachio,0
0,0,,SHENZHEN RF-LINK TECHNOLOGY CO.,(Unknown),-4,"Hardware Manufacturer/SHENZHEN RF-LINK TECHNOLOGY CO.,LTD.",Plug,Eufy,0
0,0,,Universal Global Scientific Industrial Co.,(Unknown),2,"Hardware Manufacturer/Universal Global Scientific Industrial Co., Ltd.",Unknown,,0
0,0,,,United States,-4,Hardware Manufacturer/Ring LLC,Unknown,,0
0,0,,electric imp,United States,-6,Internet of Things (IoT)/Generic IoT/electric imp,appliance,tovala,0
0,0,,XIAOMI Electronics,(Unknown),8,"Hardware Manufacturer/XIAOMI Electronics,CO.,LTD",Unknown,,0
0,0,,Withings,(Unknown),-7,Internet of Things (IoT)/Nokia - Withings IoT,Camera,Nokia,0
0,0,,Logitech,(Unknown),2,Hardware Manufacturer/Logitech,Unknown,,0
0,0,,Seiko Epson Corporation,(Unknown),-4,Hardware Manufacturer/Seiko,Unknown,,0
0,0,,Raspberry Pi Foundation,(Unknown),-7,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,,United States,-4,"Router, Access Point or Femtocell/Wireless Access Point/eero WAP",Unknown,,0
0,0,,Hewlett Packard,(Unknown),-7,Hardware Manufacturer/Hewlett Packard,Unknown,hp,0
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Unknown,google,0
0,0,,Sercomm Corporation.,(Unknown),-4,Hardware Manufacturer/Sercomm,Unknown,,0
0,0,,NETGEAR,(Unknown),2,Hardware Manufacturer/NETGEAR,Unknown,,0
0,0,,IEEE Registration Authority,(Unknown),-7,Hardware Manufacturer/IEEE Registration Authority,Unknown,,0
0,0,,MITAC INTERNATIONAL CORP.,(Unknown),-7,Hardware Manufacturer/MITAC INTERNATIONAL CORP.,Unknown,,0
0,0,,Obihai Technology,(Unknown),-5,"Hardware Manufacturer/Obihai Technology, Inc.",Unknown,,0
0,0,,Intel Corporate,(Unknown),-7,Hardware Manufacturer/Intel Corporate,Unknown,,0
0,0,,Kingjon Digital Technology Co.,(Unknown),-4,"Hardware Manufacturer/Kingjon Digital Technology Co.,Ltd",pc,raspberry,0
0,0,,Liteon Technology Corporation,(Unknown),-4,Hardware Manufacturer/Lite-On,PC,,0
0,0,,Apple,United States,-4,Operating System/Apple OS,tv,Apple,0
0,0,,,Canada,-5,"Router, Access Point or Femtocell/Wireless Access Point/Google WAP/Google Wifi",tv,google,1
0,0,,iRobot Corporation,(Unknown),-5,Hardware Manufacturer/iRobot Corporation,Vacuum,iRobot,0
0,0,,NETGEAR,(Unknown),2,Hardware Manufacturer/NETGEAR,Unknown,,0
0,0,,Apple,(Unknown),-4,Operating System/Apple OS,Phone,Apple,0
0,0,,AzureWave Technology Inc.,United States,-8,Hardware Manufacturer/AzureWave Technology Inc.,Unknown,,0
0,0,,Apple,(Unknown),-4,Operating System/Apple OS,Phone,Apple,1
0,0,,AzureWave Technology Inc.,(Unknown),-5,Hardware Manufacturer/AzureWave Technology Inc.,PC,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),-7,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,Shenzhen Zowee Technology Co.,(Unknown),-6,"Hardware Manufacturer/Shenzhen Zowee Technology Co., Ltd",Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-7,Internet of Things (IoT)/Nest,Thermostat,google,0
0,0,,Sonos,United States,-8,"Audio, Imaging or Video Equipment",Unknown,sonos,0
0,0,,Apple,(Unknown),2,Operating System/Apple OS,Voice Assistant,Apple,1
0,0,,,(Unknown),-7,Operating System/Apple OS,Unknown,,0
0,0,,Espressif Inc.,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Apple,(Unknown),2,Operating System/Apple OS,Phone,Apple,1
0,0,,Ubiquiti Networks Inc.,(Unknown),-5,"Router, Access Point or Femtocell/Wireless Access Point/Ubiquiti WAP",Unknown,,0
0,0,,Rosewill Inc.,(Unknown),-4,Hardware Manufacturer/Rosewill Inc.,Unknown,,0
0,0,,Apple,(Unknown),-4,Operating System/Apple OS,Phone,Apple,1
0,0,,,(Unknown),-5,"Hardware Manufacturer/ARRIS Group, Inc.",Unknown,,0
0,0,,Leviton Manufacturing Co.,United States,-7,Internet of Things (IoT),Switch,Leviton,0
0,0,,Apple,(Unknown),-4,Operating System/Apple OS,Voice Assistant,Apple,0
0,0,,AzureWave Technology Inc.,(Unknown),-7,Hardware Manufacturer/AzureWave Technology Inc.,Unknown,,0
0,0,,eero inc.,(Unknown),-4,"Router, Access Point or Femtocell/Wireless Access Point/eero WAP",Router,Eero,0
0,0,,Seiko Epson Corporation,United States,-5,Hardware Manufacturer/Seiko,printer,epson,0
0,0,,Private,(Unknown),-7,Hardware Manufacturer/Private,Unknown,,0
0,0,,IEEE Registration Authority,(Unknown),-7,Hardware Manufacturer/IEEE Registration Authority,camera,Wyze,0
0,0,,IEEE Registration Authority,(Unknown),-4,Hardware Manufacturer/IEEE Registration Authority,camera,wyze,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),-7,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,,United States,-8,Operating System/Apple OS,Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),-5,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,Apple,(Unknown),1,Operating System/Apple OS,Voice Assistant,Apple,1
0,0,,eQ-3 Entwicklung GmbH,(Unknown),2,Internet of Things (IoT)/eQ-3 Smart Home,hub,homematic,0
0,0,,QNAP Systems,(Unknown),10,Storage Device/QNAP NAS,NAS,QNAP,0
0,0,,NETGEAR,(Unknown),1,"Router, Access Point or Femtocell/Router/Netgear Router",Unknown,,0
0,0,,eero inc.,(Unknown),-7,"Router, Access Point or Femtocell/Wireless Access Point/eero WAP",Router,Eero,0
0,0,,Espressif Inc.,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Amazon Technologies Inc.,United States,-5,Hardware Manufacturer/Amazon Technologies Inc.,Unknown,Amazon,0
0,0,,Texas Instruments,(Unknown),2,Hardware Manufacturer/Texas Instruments,Vacuum,Neato,0
0,0,,ASUSTek COMPUTER INC.,(Unknown),-5,Hardware Manufacturer/ASUSTek COMPUTER INC.,PC,Asus,0
0,0,,Espressif Inc.,United States,-4,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,IEEE Registration Authority,(Unknown),-4,Hardware Manufacturer/IEEE Registration Authority,Unknown,,0
0,0,,ARRIS Group,(Unknown),-4,"Hardware Manufacturer/ARRIS Group, Inc.",Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-5,Internet of Things (IoT)/Nest,Unknown,google,0
0,0,,,United States,-8,Hardware Manufacturer/D-Link,Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Unknown,google,0
0,0,,Envisacor Technologies Inc.,(Unknown),-4,Hardware Manufacturer/Envisacor Technologies Inc.,alarm,Envisacor,0
0,0,,Shenzhen Reecam Tech.Ltd.,(Unknown),-7,Hardware Manufacturer/Shenzhen Reecam Tech.Ltd.,Unknown,,0
0,0,,IEEE Registration Authority,United States,-5,Hardware Manufacturer/IEEE Registration Authority,Unknown,,0
0,0,,Apple,(Unknown),-7,Operating System/Apple OS,Phone,Apple,0
0,0,,Liteon Technology Corporation,United States,-4,Hardware Manufacturer/Lite-On,Unknown,,0
0,0,,QNAP Systems,(Unknown),2,Storage Device/QNAP NAS,Unknown,,0
0,0,,Raspberry Pi Foundation,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),-4,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,Amazon Technologies Inc.,Germany,2,"Phone, Tablet or Wearable/Generic Android/Amazon Android/Amazon Fire HD 8",Phone,Amazon,1
0,0,,Hon Hai Precision Ind. Co.,(Unknown),2,"Hardware Manufacturer/Hon Hai Precision Ind. Co.,Ltd.",Unknown,,0
0,0,,Raspberry Pi Foundation,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,,(Unknown),-5,Internet of Things (IoT)/Amazon/Amazon Alexa,Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),4,Internet of Things (IoT)/Nest,Unknown,google,0
0,0,,,United States,-4,"Phone, Tablet or Wearable/Windows Phone",Unknown,,0
0,0,,Ubiquiti Networks Inc.,(Unknown),2,"Router, Access Point or Femtocell/Wireless Access Point/Ubiquiti WAP",Unknown,,0
0,0,,Apple,(Unknown),-4,Operating System/Apple OS,tv,Apple,1
0,0,,Texas Instruments,(Unknown),-4,Hardware Manufacturer/Texas Instruments,Unknown,,0
0,0,,,(Unknown),(Unknown),"Router, Access Point or Femtocell/Wireless Access Point/eero WAP",Router,Eero,0
0,0,,VMware,(Unknown),-4,"Hardware Manufacturer/VMware, Inc.",PC,VMware,0
0,0,,,Australia,10,"Hardware Manufacturer/TP-LINK TECHNOLOGIES CO.,LTD.",Unknown,,0
0,0,,Raspberry Pi Foundation,(Unknown),-7,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,,(Unknown),-7,Operating System/Windows OS/Microsoft Windows Kernel 10.0,Unknown,,0
0,0,,XIAMEN YEALINK NETWORK TECHNOLOGY CO.,(Unknown),2,"Hardware Manufacturer/XIAMEN YEALINK NETWORK TECHNOLOGY CO.,LTD",VoIP,Yealink,0
0,0,,,United States,-5,Hardware Manufacturer/IEEE Registration Authority,Vacuum,Neabot,0
0,0,,eero inc.,(Unknown),-5,"Router, Access Point or Femtocell/Wireless Access Point/eero WAP",Router,Eero,0
0,0,,Samsung Electronics Co.,(Unknown),3,Hardware Manufacturer/Samsung,tv,samsung,1
0,0,,Hon Hai Precision Ind. Co.,(Unknown),-7,"Hardware Manufacturer/Hon Hai Precision Ind. Co.,Ltd.",printer,hp,0
0,0,,,France,2,Operating System/Apple OS,Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Camera,google,0
0,0,,Murata Manufacturing Co.,(Unknown),-7,"Phone, Tablet or Wearable/Intermec Handheld/Intermec CN50",Unknown,,0
0,0,,Philips Lighting BV,(Unknown),1,Internet of Things (IoT)/Philips IoT,Hub,Philips,1
0,0,,Dell Inc.,(Unknown),1,Hardware Manufacturer/Dell Inc.,PC,Dell,0
0,0,,,(Unknown),-7,Operating System/Apple OS,Unknown,,0
0,0,,Texas Instruments,United States,-5,Hardware Manufacturer/Texas Instruments,camera,amazon,0
0,0,,Apple,(Unknown),-4,Operating System/Apple OS,Phone,Apple,1
0,0,,Envisacor Technologies Inc.,(Unknown),-5,Hardware Manufacturer/Envisacor Technologies Inc.,alarm,Envisacor,0
0,0,,Shenzhen Reecam Tech.Ltd.,(Unknown),-6,Hardware Manufacturer/Shenzhen Reecam Tech.Ltd.,Unknown,,0
0,0,,IEEE Registration Authority,(Unknown),-5,Hardware Manufacturer/IEEE Registration Authority,Camera,wyze,0
0,0,,G-PRO COMPUTER,(Unknown),3,Hardware Manufacturer/G-PRO COMPUTER,PC,,0
0,0,,Microsoft,(Unknown),2,Operating System/Windows OS/Microsoft Windows Kernel 10.0,Unknown,,0
0,0,,Vizio,United States,-4,"Audio, Imaging or Video Equipment",tv,vizio,0
0,0,,IEEE Registration Authority,(Unknown),1,Hardware Manufacturer/IEEE Registration Authority,Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,AzureWave Technology Inc.,Australia,10,Internet of Things (IoT),Unknown,,0
0,0,,Rivet Networks,(Unknown),2,Hardware Manufacturer/Rivet Networks,Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,Raspberry Pi Foundation,(Unknown),1,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,Texas Instruments,(Unknown),-6,Hardware Manufacturer/Texas Instruments,Camera,amazon,0
0,0,,Nest Labs Inc.,(Unknown),1,Internet of Things (IoT)/Nest,Thermostat,google,0
0,0,,Apple,(Unknown),-5,Operating System/Apple OS,Phone,Apple,0
0,0,,Microsoft,United States,-4,Operating System/Windows OS,Unknown,,0
0,0,,Sonos,Canada,-4,"Audio, Imaging or Video Equipment",speaker,sonos,1
0,0,,QUANTA COMPUTER INC.,(Unknown),-4,Switch and Wireless Controller/Quanta Switch,Unknown,,0
0,0,,Texas Instruments,(Unknown),-3,Hardware Manufacturer/Texas Instruments,Unknown,,0
0,0,,Texas Instruments,(Unknown),-4,Hardware Manufacturer/Texas Instruments,Camera,amazon,0
0,0,,NETGEAR,(Unknown),11,Hardware Manufacturer/NETGEAR,Unknown,,0
0,0,,Zyxel Communications Corporation,(Unknown),1,Firewall and Security Appliance/Zyxel Unified Security Gateway,Unknown,,0
0,0,,SolarEdge Technologies,(Unknown),-7,Hardware Manufacturer/SolarEdge Technologies,Energy Monitor,SolarEdge,0
0,0,,Nest Labs Inc.,(Unknown),-6,Internet of Things (IoT)/Nest,Unknown,google,0
0,0,,Cisco Systems,United States,-4,"Hardware Manufacturer/Cisco Systems, Inc",Router,Cisco,0
0,0,,Espressif Inc.,Sweden,2,Internet of Things (IoT),Unknown,,0
0,0,,Microsoft Corporation,(Unknown),-5,Operating System/Windows OS,Unknown,,0
0,0,,Murata Manufacturing Co.,(Unknown),-5,"Phone, Tablet or Wearable/Intermec Handheld/Intermec CN50",hub,ikea,1
0,0,,,Sweden,2,"Audio, Imaging or Video Equipment",Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-7,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),2,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,eero inc.,(Unknown),-4,"Router, Access Point or Femtocell/Wireless Access Point/eero WAP",Router,Eero,0
0,0,,Espressif Inc.,(Unknown),2,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,XIAOMI Electronics,Sweden,2,Internet of Things (IoT),Unknown,,0
0,0,,ARRIS Group,(Unknown),1,"Hardware Manufacturer/ARRIS Group, Inc.",Unknown,,0
0,0,,,United States,-6,"Audio, Imaging or Video Equipment",Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),(Unknown),Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,Zyxel Communications Corporation,Sweden,2,Hardware Manufacturer/Zyxel Communications Corporation,Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),1,Operating System/Windows OS/Microsoft Windows Kernel 10.0,Unknown,,0
0,0,,XIAOMI Electronics,(Unknown),2,"Hardware Manufacturer/XIAOMI Electronics,CO.,LTD",vacuum,xiaomi,0
0,0,,Ubiquiti Networks Inc.,United States,-7,"Router, Access Point or Femtocell",Unknown,,0
0,0,,Withings,(Unknown),3,Internet of Things (IoT)/Nokia - Withings IoT,Camera,Nokia,0
0,0,,,Canada,-4,Hardware Manufacturer/Espressif Inc.,Unknown,,0
0,0,,Currant,(Unknown),1,"Hardware Manufacturer/Currant, Inc.",Unknown,,0
0,0,,Raspberry Pi Foundation,(Unknown),2,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,,(Unknown),-4,"Phone, Tablet or Wearable/Apple Mobile Device/Apple iPhone",Unknown,,0
0,0,,Apple,(Unknown),3,Operating System/Apple OS,Phone,Apple,1
0,0,,Universal Global Scientific Industrial Co.,(Unknown),-7,"Hardware Manufacturer/Universal Global Scientific Industrial Co., Ltd.",Unknown,,0
0,0,,AzureWave Technology Inc.,(Unknown),-5,Hardware Manufacturer/AzureWave Technology Inc.,Unknown,,0
0,0,,LG Innotek,(Unknown),-4,Hardware Manufacturer/LG Innotek,Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),-3,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,Philips Lighting BV,(Unknown),-7,Internet of Things (IoT)/Philips IoT,Hub,Philips,1
0,0,,IEEE Registration Authority,(Unknown),-7,Hardware Manufacturer/IEEE Registration Authority,camera,wyze,0
0,0,,,United States,-4,"Phone, Tablet or Wearable/Apple Mobile Device/Apple iPhone/iPhone XR",Unknown,,0
0,0,,Espressif Inc.,United States,-5,Internet of Things (IoT)/Generic IoT/Espressif,camera,geeni,0
0,0,,Espressif Inc.,(Unknown),1,Internet of Things (IoT)/Generic IoT/Espressif,plug,nuki,0
0,0,,Espressif Inc.,Germany,2,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Espressif Inc.,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Espressif Inc.,United States,-5,Internet of Things (IoT)/Other IoT/Tuya Smart,Plug,Tuya,0
0,0,,AzureWave Technology Inc.,(Unknown),-4,Hardware Manufacturer/AzureWave Technology Inc.,Unknown,,0
0,0,,Chicony Electronics Co.,(Unknown),-4,"Hardware Manufacturer/Chicony Electronics Co., Ltd.",PC,Dell,0
0,0,,Espressif Inc.,(Unknown),1,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Philips Lighting BV,(Unknown),2,Internet of Things (IoT)/Philips IoT,Hub,Philips,1
0,0,,HUAWEI TECHNOLOGIES CO.,(Unknown),(Unknown),Hardware Manufacturer/HONG KONG WHEATEK TECHNOLOGY LIMITED,phone,,0
0,0,,Nest Labs Inc.,(Unknown),-6,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,Apple,(Unknown),-5,"Phone, Tablet or Wearable/Apple Mobile Device/Apple iPhone",Phone,Apple,1
0,0,,HTC Corporation,United States,-4,Hardware Manufacturer/HTC Corporation,Phone,Google,0
0,0,,YEALINK(XIAMEN) NETWORK TECHNOLOGY CO.,(Unknown),-5,"Hardware Manufacturer/YEALINK(XIAMEN) NETWORK TECHNOLOGY CO.,LTD.",Unknown,,0
0,0,,Philips Lighting BV,Canada,-4,"Audio, Imaging or Video Equipment",Hub,Philips,1
0,0,,Shenzhen Reecam Tech.Ltd.,(Unknown),-7,Hardware Manufacturer/Shenzhen Reecam Tech.Ltd.,camera,foscam,0
0,0,,Nest Labs Inc.,(Unknown),-7,Internet of Things (IoT)/Nest,Thermostat,google,0
0,0,,Universal Global Scientific Industrial Co.,(Unknown),(Unknown),"Hardware Manufacturer/Universal Global Scientific Industrial Co., Ltd.",camera,amazon,0
0,0,,Raspberry Pi Foundation,(Unknown),-7,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,Hon Hai Precision Ind. Co.,(Unknown),10,"Hardware Manufacturer/Hon Hai Precision Ind. Co., Ltd.",Unknown,,0
0,0,,Synology Incorporated,(Unknown),2,Storage Device/Synology NAS,NAS,Synology,0
0,0,,Liteon Technology Corporation,(Unknown),1,Hardware Manufacturer/Lite-On,Unknown,,0
0,0,,Slim Devices,Sweden,2,"Audio, Imaging or Video Equipment",Hub,Logitech,1
0,0,,Apple,(Unknown),-4,Operating System/Apple OS,Phone,Apple,1
0,0,,Apple,(Unknown),-7,Operating System/Apple OS,TV,Apple,1
0,0,,IEEE Registration Authority,(Unknown),-5,Hardware Manufacturer/IEEE Registration Authority,Unknown,,0
0,0,,ShenZhen MovingComm Technology Co.,(Unknown),-6,"Hardware Manufacturer/ShenZhen MovingComm Technology Co., Limited",Unknown,,0
0,0,,SHENZHEN RF-LINK TECHNOLOGY CO.,(Unknown),-4,"Hardware Manufacturer/SHENZHEN RF-LINK TECHNOLOGY CO.,LTD.",Plug,Eufy,0
0,0,,,Italy,2,Hardware Manufacturer/Ubiquiti Networks Inc.,Unknown,,0
0,0,,,United States,-5,"Hardware Manufacturer/SHENZHEN?TONG BO WEI?TECHNOLOGY Co.,LTD",Unknown,,0
0,0,,,Sweden,2,Hardware Manufacturer/Intel Corporate,Unknown,,0
0,0,,Philips Lighting BV,(Unknown),-4,Internet of Things (IoT)/Philips IoT,Hub,Philips,1
0,0,,Dell Inc.,(Unknown),-7,Hardware Manufacturer/Dell Inc.,PC,Dell,0
0,0,,Hangzhou Hikvision Digital Technology Co.,(Unknown),-4,"Hardware Manufacturer/Hangzhou Hikvision Digital Technology Co.,Ltd.",Camera,Hikvision,0
0,0,,Espressif Inc.,(Unknown),-7,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Seiko Epson Corporation,(Unknown),(Unknown),Hardware Manufacturer/Seiko,Unknown,,0
0,0,,Apple,(Unknown),-7,Operating System/Apple OS,tv,Apple,0
0,0,,Synology Incorporated,(Unknown),1,Storage Device/Synology NAS,NAS,Synology,1
0,0,,XIAOMI Electronics,United States,-5,"Hardware Manufacturer/XIAOMI Electronics,CO.,LTD",Unknown,,0
0,0,,,(Unknown),-7,Operating System/Apple OS,Phone,Apple,0
0,0,,Hewlett Packard,(Unknown),-7,Hardware Manufacturer/Hewlett Packard,Unknown,hp,0
0,0,,SmartThings,(Unknown),-4,"Hardware Manufacturer/SmartThings, Inc.",Unknown,,0
0,0,,,United Kingdom,1,Internet of Things (IoT)/Sensor/AirRohr,Unknown,,0
